REES46_USER_ID,ONLINETOURS_USER_ID,COUNT,REES46_ITEM_IDS,ONLINETOURS_ITEM_IDS
5544260,19559,7,231332;231299;231325;231355;244973;231338;231365,34112;34149;34164;34165;34174;34076;34053
5544262,132583,7,231353;231332;231325;231355;244973;231338;231365,34136;34112;34164;34165;34174;34076;34053
5544270,1554,5,231353;231332;231325;244973;231338,34164;34112;34076;34136;34174
5544275,123914,5,255764;231332;231426;231714;231365,34177;34112;34007;34171;34053
5544276,120554,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
5544286,130347,10,231355;254909;233800;231339;255764;272895;231723;231426;231365;231338,34165;34020;34153;34163;34177;34179;34172;34007;34053;34076
5544293,134328,3,231299;231338;231339,34149;34076;34163
5544294,112670,10,231338;255764;231355;272798;231345;279753;273090;231353;254909;231332,34076;34177;34165;34178;34170;34183;34180;34136;34020;34112
5544314,42712,4,231353;231325;231338;231365,34164;34076;34136;34053
5544315,32130,7,231332;231345;231325;231355;244973;231365;231339,34112;34170;34164;34165;34174;34053;34163
6761467,659,8,231345;278027;231353;231339;231299;231426;273090;231723,34170;34181;34136;34163;34149;34007;34180;34172
5544331,16772,8,231355;231299;255764;231365;231714;231353;273090;233800,34165;34149;34177;34053;34171;34136;34180;34153
6594302,80927,5,231365;231338;233800;279753;231723,34053;34076;34153;34183;34172
5544335,75904,6,278027;279753;272798;231426;233800;244973,34181;34183;34178;34007;34153;34174
5544343,60504,10,255764;231353;279753;231714;231299;231723;272895;231365;231355;233800,34177;34136;34183;34171;34149;34172;34179;34053;34165;34153
5544352,40402,10,231339;231365;279753;231338;231353;255764;231723;231332;278027;272895,34163;34053;34183;34076;34136;34177;34172;34112;34181;34179
5544355,137335,10,231353;231332;254909;255764;231365;231723;244973;273090;278027;231339,34136;34112;34020;34177;34053;34172;34174;34180;34181;34163
5544363,113448,6,231339;231345;279753;231714;231426;231332,34163;34170;34183;34171;34007;34112
5544375,99267,8,231355;272798;231338;231339;272895;231353;231299;231332,34165;34178;34076;34163;34179;34136;34149;34112
5544376,29536,2,231299;231338,34149;34076
5544380,58071,5,272798;273090;231353;272895;255764,34178;34180;34136;34179;34177
5544386,81047,9,231714;272895;231355;273090;231426;279753;254909;231339;233800,34171;34179;34165;34180;34007;34183;34020;34163;34153
5544387,113739,7,273090;255764;231353;231299;231355;231332;272895,34180;34177;34136;34149;34165;34112;34179
5544390,63225,3,272895;233800;231723,34179;34153;34172
5544406,21053,7,231353;231332;231299;231345;231355;244973;231365,34136;34112;34149;34170;34165;34174;34053
5544422,30111,3,233800;279753;272798,34153;34183;34178
5544424,97942,6,231332;231299;231345;231325;231355;231338,34149;34164;34112;34076;34170;34165
5544426,120511,7,272895;231714;273090;233800;255764;231299;231426,34179;34171;34180;34153;34177;34149;34007
5544431,133980,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
5544440,15320,3,231299;231338;231339,34149;34076;34163
5544443,58847,4,254909;231338;272798;231299,34020;34076;34178;34149
5544448,93909,7,231332;231299;231325;231355;244973;231338;231365,34112;34149;34164;34165;34174;34076;34053
6070689,48602,2,231329;231325,34101;34164
5544470,34227,7,233800;278027;231338;231714;255764;231345;244973,34153;34181;34076;34171;34177;34170;34174
5544493,26203,8,231338;278027;231339;231723;254909;231426;231365;233800,34076;34181;34163;34172;34020;34007;34053;34153
5544495,45016,6,231332;231299;244973;231338;231365;231339,34149;34112;34076;34163;34053;34174
5544510,84100,4,231325;231339;231365;244973,34164;34163;34053;34174
5544513,8792,5,231299;231345;231325;231355;244973,34149;34164;34170;34165;34174
5544514,43612,7,272798;231723;279753;244973;255764;231339;231365,34178;34172;34183;34174;34177;34163;34053
5544529,140356,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5544530,54418,8,231332;231355;231353;231723;231714;233800;231365;231338,34112;34165;34136;34172;34171;34153;34053;34076
5544533,35693,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5544535,64155,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
5544544,74607,6,231332;231299;231325;231355;244973;231338,34149;34164;34112;34076;34165;34174
5544551,49531,3,231299;231338;231339,34149;34076;34163
5544557,21018,3,231299;231338;231339,34149;34076;34163
5544559,57072,3,231299;231338;231339,34149;34076;34163
5544576,116386,7,244973;231355;231339;231353;231338;231723;231332,34174;34165;34163;34136;34076;34172;34112
5544581,86689,1,231338,34076
5544585,116110,10,231714;231365;244973;278027;231339;231332;279753;272895;233800;272798,34171;34053;34174;34181;34163;34112;34183;34179;34153;34178
5544586,116597,5,231714;231332;231338;272798;278027,34171;34112;34076;34178;34181
5544589,2396,6,231299;231332;231338;231345;231355;244973,34149;34112;34076;34170;34165;34174
5544594,34738,6,231332;231345;231355;244973;231338;231365,34112;34076;34170;34165;34053;34174
5544597,22844,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5544606,44091,3,231299;231338;231339,34149;34076;34163
5544607,29214,9,231426;244973;231299;273090;272895;278027;231353;231723;233800,34007;34174;34149;34180;34179;34181;34136;34172;34153
5544613,125658,6,231353;231332;231355;244973;231338;231365,34112;34076;34136;34165;34053;34174
5813590,6,2,231339;272895,34163;34179
5544622,47182,2,231299;231338,34149;34076
5544641,1662,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5544651,54083,2,231299;231338,34149;34076
5544653,72028,7,273090;272895;231339;244973;272798;255764;254909,34180;34179;34163;34174;34178;34177;34020
5544666,40046,5,231332;231299;231345;244973;231338,34149;34112;34076;34170;34174
5544675,32301,2,231299;231338,34149;34076
5544677,27749,3,231299;231338;231339,34149;34076;34163
5544683,38253,7,231723;244973;233800;231332;272895;231345;279753,34172;34174;34153;34112;34179;34170;34183
5544695,97561,7,231353;231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34136;34165;34174
5544733,72684,2,231338;231339,34076;34163
5544737,118270,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
5544743,27592,10,272895;279753;231353;231345;231714;254909;231365;233800;272798;255764,34179;34183;34136;34170;34171;34020;34053;34153;34178;34177
5544745,115766,6,231365;231332;231355;231714;273090;231353,34053;34112;34165;34171;34180;34136
5544751,30204,9,231714;272798;231353;254909;255764;278027;272895;273090;233800,34171;34178;34136;34020;34177;34181;34179;34180;34153
5544763,28525,6,231299;231338;254909;273090;231426;233800,34149;34076;34020;34180;34007;34153
5544768,63440,6,231332;231299;231345;231355;231338;231365,34149;34112;34076;34170;34165;34053
5544769,43086,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
5544777,120389,8,244973;231353;231345;231355;231365;279753;233800;272798,34174;34136;34170;34165;34053;34183;34153;34178
5544780,29570,2,231332;231365,34112;34053
5544791,124425,2,231338;231339,34076;34163
5544796,26735,4,273090;272895;231365;231426,34180;34179;34053;34007
5544797,32531,7,231332;231299;231325;231355;244973;231338;231339,34112;34149;34164;34165;34174;34076;34163
5544801,111386,3,254909;231339;231338,34020;34163;34076
5544826,138917,7,231353;231332;231299;231345;231325;231355;244973,34136;34112;34149;34170;34164;34165;34174
5544832,120484,7,273090;254909;231345;231353;272798;255764;279753,34180;34020;34170;34136;34178;34177;34183
5544835,97142,4,254909;231299;278027;272895,34020;34149;34181;34179
5544847,47769,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5544848,11854,7,231332;231345;231325;244973;231338;231365;231339,34112;34170;34164;34174;34076;34053;34163
5544849,138789,3,231299;231338;231339,34149;34076;34163
5544850,97852,6,279753;231299;231345;272895;231365;231339,34183;34149;34170;34179;34053;34163
5544852,64615,5,231332;231345;231355;244973;231338,34112;34076;34170;34165;34174
6489980,118341,4,231332;244973;231338;231339,34112;34076;34163;34174
5544855,14474,4,231332;231338;231355;231365,34112;34076;34165;34053
5544858,34602,4,279753;233800;272895;231332,34183;34153;34179;34112
5544859,43110,6,231353;231299;231345;231355;244973;231365,34149;34170;34136;34165;34053;34174
5544869,29974,6,231332;231345;231325;231355;244973;231365,34164;34112;34170;34165;34053;34174
5544878,141162,6,231332;231345;231355;244973;231338;231365,34112;34076;34170;34165;34053;34174
5544889,103277,0,,
5544891,52410,7,231332;231345;231325;231355;244973;231338;231339,34112;34170;34164;34165;34174;34076;34163
5544893,3011,2,231325;231329,34164;34101
5544898,39792,8,231339;255764;231426;272798;279753;278027;272895;231353,34163;34177;34007;34178;34183;34181;34179;34136
5544903,5819,6,231299;231345;231355;244973;231338;231365,34149;34076;34170;34165;34053;34174
5544912,55455,6,231332;231299;231345;231325;231355;244973,34149;34164;34112;34170;34165;34174
5544917,129855,3,231338;231339;231332,34076;34163;34112
5544923,48784,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5544944,62401,3,231299;231338;231339,34149;34076;34163
5544946,63821,1,231355,34165
5544954,64428,3,231299;231338;231339,34149;34076;34163
5544957,13432,2,231338;231339,34076;34163
5544961,32078,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
5544962,116237,2,231299;231338,34149;34076
5544989,35146,4,231714;272798;231345;255764,34171;34178;34170;34177
5544990,121967,2,231299;231338,34149;34076
5544997,120643,10,231339;254909;272798;231338;244973;231723;272895;231365;233800;231332,34163;34020;34178;34076;34174;34172;34179;34053;34153;34112
5545000,54611,4,231332;231338;231339;231345,34112;34076;34163;34170
5545004,106845,2,231325;231329,34164;34101
5545005,32792,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5545012,96336,3,231332;233800;254909,34112;34153;34020
5545015,117591,4,231353;231332;231299;231345,34149;34112;34170;34136
5545018,98294,8,231365;231353;231338;233800;231339;244973;273090;231426,34053;34136;34076;34153;34163;34174;34180;34007
5545020,108723,10,231332;279753;255764;231345;231714;272798;231723;244973;231365;231355,34112;34183;34177;34170;34171;34178;34172;34174;34053;34165
5545024,123176,5,231339;272798;255764;231353;278027,34163;34178;34177;34136;34181
5545055,136479,6,231332;231345;231355;244973;231365;231339,34112;34163;34170;34165;34053;34174
5545056,39370,2,231338;231339,34076;34163
5545064,53794,6,231332;231345;231355;244973;231338;231365,34112;34076;34170;34165;34053;34174
5545074,8581,10,279753;231345;231353;231355;272798;231365;231339;278027;233800;231426,34183;34170;34136;34165;34178;34053;34163;34181;34153;34007
5545075,87441,4,272895;231299;231345;231338,34179;34149;34170;34076
5545080,49886,1,231299,34149
6698644,64792,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5545084,7616,5,231355;255764;244973;231339;231345,34165;34177;34174;34163;34170
5545089,2225,10,231353;244973;231299;233800;279753;231365;231714;231339;231345;231332,34136;34174;34149;34153;34183;34053;34171;34163;34170;34112
5545091,113417,10,233800;272798;231338;231355;272895;231365;244973;231332;231426;254909,34153;34178;34076;34165;34179;34053;34174;34112;34007;34020
5545094,57032,3,231299;231338;231339,34149;34076;34163
5545097,47139,6,231353;231332;231299;231345;231355;244973,34149;34112;34170;34136;34165;34174
5545100,64352,3,231299;231338;231339,34149;34076;34163
5545112,1658,7,231365;244973;231723;231714;233800;231338;254909,34053;34174;34172;34171;34153;34076;34020
5545113,9138,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
5545115,20634,3,231299;231365;255764,34149;34053;34177
5545123,11338,3,231332;231338;231365,34112;34076;34053
5545126,81460,7,254909;244973;231714;231353;255764;233800;231338,34020;34174;34171;34136;34177;34153;34076
5545129,65163,2,231329;231325,34101;34164
5545138,48581,4,273090;233800;231353;272798,34180;34153;34136;34178
5545140,60399,10,255764;231426;231345;231332;279753;231339;231355;272895;273090;231338,34177;34007;34170;34112;34183;34163;34165;34179;34180;34076
5545143,49980,3,231355;231714;278027,34165;34171;34181
5545148,138305,4,231355;254909;255764;244973,34165;34020;34177;34174
5545153,124564,7,231332;231345;231325;231355;244973;231365;231339,34164;34112;34163;34170;34165;34053;34174
5545167,120212,10,272895;231426;231723;254909;231355;231339;279753;231714;233800;255764,34179;34007;34172;34020;34165;34163;34183;34171;34153;34177
5545171,129218,3,231723;231365;231714,34172;34053;34171
5545175,27972,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5545176,128926,6,278027;231299;233800;272798;231714;254909,34181;34149;34153;34178;34171;34020
5545178,40522,6,231299;272895;231332;254909;255764;279753,34149;34179;34112;34020;34177;34183
5545179,32009,7,231353;231332;231325;231355;244973;231338;231365,34136;34112;34164;34165;34174;34076;34053
5545191,46107,2,231325;231329,34164;34101
5545195,44768,9,272895;254909;231365;231714;231345;273090;272798;278027;231355,34179;34020;34053;34171;34170;34180;34178;34181;34165
6865617,30182,3,231299;231338;231339,34149;34076;34163
5545200,74810,3,255764;278027;231353,34177;34181;34136
5545222,3498,7,231332;231355;231353;233800;272798;244973;255764,34112;34165;34136;34153;34178;34174;34177
5545224,48437,9,231355;231365;231723;231714;231332;279753;231299;244973;272798,34165;34053;34172;34171;34112;34183;34149;34174;34178
5545230,99133,6,231332;231299;231355;244973;231338;231365,34149;34112;34076;34165;34053;34174
5545234,63544,7,278027;233800;231338;272798;231345;231355;231332,34181;34153;34076;34178;34170;34165;34112
5545238,51187,3,231325;231332;231338,34164;34112;34076
5545251,56565,10,255764;231365;244973;272895;231339;231332;278027;231426;231299;231355,34177;34053;34174;34179;34163;34112;34181;34007;34149;34165
5545255,26233,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5545261,49470,7,231332;231299;231325;231355;244973;231338;231365,34112;34149;34164;34165;34174;34076;34053
5545264,106635,5,231332;231299;231345;231325;231338,34149;34164;34112;34076;34170
5545268,68738,6,231332;231338;231345;231355;231365;244973,34112;34076;34170;34165;34053;34174
5545270,36293,9,231723;272895;233800;273090;231355;231299;231365;231714;231339,34172;34179;34153;34180;34165;34149;34053;34171;34163
5545275,13364,2,231325;231329,34164;34101
5545279,72295,8,255764;254909;231345;231332;279753;233800;231365;231338,34177;34020;34170;34112;34183;34153;34053;34076
5545283,123688,5,231332;231299;231345;231355;244973,34149;34112;34170;34165;34174
5545290,80379,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
5545293,116654,9,231426;231723;278027;273090;231353;279753;244973;231714;231345,34007;34172;34181;34180;34136;34183;34174;34171;34170
5545296,15268,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
5545299,5263,5,231299;231345;231325;244973;231338,34149;34164;34076;34170;34174
5545308,124384,7,231353;231345;231325;231355;244973;231338;231365,34136;34170;34164;34165;34174;34076;34053
5545310,9271,9,231345;233800;231299;231353;244973;231355;254909;255764;272798,34170;34153;34149;34136;34174;34165;34020;34177;34178
5545324,118862,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
5545339,67692,6,255764;231355;231345;231365;278027;231714,34177;34165;34170;34053;34181;34171
5545353,78518,8,244973;233800;273090;231714;272798;279753;231365;278027,34174;34153;34180;34171;34178;34183;34053;34181
5545361,8917,10,254909;231299;278027;244973;231355;231353;231365;231426;273090;233800,34020;34149;34181;34174;34165;34136;34053;34007;34180;34153
5545364,28492,3,278027;231339;255764,34181;34163;34177
5545370,121395,1,252595,34176
5545373,115198,9,231426;231723;231353;233800;278027;231299;272895;231365;231339,34007;34172;34136;34153;34181;34149;34179;34053;34163
5784032,118144,2,231338;231339,34076;34163
5545382,8194,4,231723;244973;231426;231345,34172;34174;34007;34170
